id,type,subtype,name,address,phone,email,url,photos,source
071887df-ec80-4bc0-9921-e7208c5365f6,guide,Cultural Guide | male | English,Kinley Dorji,Thimphu,17869044,,https://wa.me/97517869044,,guides.json
0964e1d1-1f79-4452-897b-d8cb0e1442be,guide,Cultural & Trekking | male | English,Kinley Dorji,Thimphu,17608284,,https://wa.me/97517608284,,guides.json
034ceffd-5663-4030-8ebb-c40dd2503951,guide,Cultural Guide | male | English,Kinley Tenzin,Thimphu,77400920,,https://wa.me/97577400920,,guides.json
05262e20-6dc2-46cd-9fda-1c4ffeb84955,guide,Cultural Guide | male | English,Kinley Wangchuk,Thimphu,17718533,,https://wa.me/97517718533,,guides.json
07ebd1d5-36fd-4c97-a315-a05ac934ff06,guide,Cultural Guide | male | English,Kinley Wangchuk,Thimphu,17119808,,https://wa.me/97517119808,,guides.json
0298f31b-1937-4032-8a98-d8ca7ee1fabe,guide,Cultural Guide | male | English,Kuenga Tenzin,Thimphu,17787707,,https://wa.me/97517787707,,guides.json
094400a9-bf3b-49a6-8da1-ecfbf48d559f,guide,Cultural Guide | unknown | English,Kuenzang Namgyel,Thimphu,77457842,,https://wa.me/97577457842,,guides.json
023060c6-7ede-499a-bc4c-2d94476dd749,guide,Cultural & Trekking | male | English,Kuenzang Tobgay,Thimphu,17835408,,https://wa.me/97517835408,,guides.json
05002ac9-3e95-41ac-b09f-834fc90b8e19,guide,Cultural & Trekking | unknown | English,Lungten,Thimphu,17580411,,https://wa.me/97517580411,,guides.json
08e59ecb-aac4-40ad-b9d5-a8c168afc790,guide,Cultural Guide | male | English,Mindu Wangdi,Thimphu,17480932,,https://wa.me/97517480932,,guides.json
001b8705-26a0-44b5-8668-bbddf4d1850f,guide,Cultural & Trekking | unknown | English,Mohan Prasad Bhatta,Thimphu,16923718,,https://wa.me/97516923718,,guides.json
04a28d29-a5fd-494d-be95-0bcab75a8f4b,guide,Cultural & Trekking | male | English,Namgay Rinchen,Thimphu,17473455,,https://wa.me/97517473455,,guides.json
060293fa-327d-46ed-b999-4ddc766606fd,guide,Cultural Guide | male | English,Namgay Tshering,Thimphu,77777151,,https://wa.me/97577777151,,guides.json
00541082-bb10-4178-b712-fb0656da6b5a,guide,Cultural Guide | male | English,Namgay Wangchuk,Thimphu,17280983,,https://wa.me/97517280983,,guides.json
00c08692-c31d-4b7e-93e3-7e1c6d4d5f58,guide,Cultural Guide | unknown | English,Namgyal,Thimphu,17112426,,https://wa.me/97517112426,,guides.json
0608614b-fe58-477e-92af-8e8e505f2162,guide,Cultural & Trekking | male | English,Ngawang Dorji,Thimphu,17448709,,https://wa.me/97517448709,,guides.json
06e44459-8c7e-4706-8bce-97d233441c2a,guide,Cultural Guide | male | English,Ngawang Tashi,Thimphu,17765243,,https://wa.me/97517765243,,guides.json
051822db-2b64-496e-b7d1-2bf0261ccb74,guide,Cultural & Trekking | male | English,Nima Tshering,Thimphu,17324434,,https://wa.me/97517324434,,guides.json
021cb3fc-b85b-410d-b0f6-45636cf94e59,guide,Cultural Guide | male | English,Nima Wangdi Gyeltsh,Thimphu,17372728,,https://wa.me/97517372728,,guides.json
0910d38f-54ca-4ecc-8f86-639c7ce9268a,guide,Cultural Guide | male | English,Nob Tshering,Thimphu,77281216,,https://wa.me/97577281216,,guides.json
01ee6cd0-b12f-49b7-958a-9d2c5e4f3adc,guide,Cultural & Trekking | male | English,Pema Rinchen,Thimphu,77615496,,https://wa.me/97577615496,,guides.json
0374f1a5-c4c8-4b24-80dc-74958320f7ec,guide,Cultural Guide | male | English,Pema Tshering,Thimphu,17425697,,https://wa.me/97517425697,,guides.json
0251a61b-88a1-4f21-a159-acdd9cef9fae,guide,Cultural Guide | male | English,Pema Wangda,Thimphu,17502316,,https://wa.me/97517502316,,guides.json
00953275-40de-4ab7-a40e-72915b9c5a90,guide,Cultural Guide | male | English,Phub Tshering,Thimphu,17843483,,https://wa.me/97517843483,,guides.json
0694b2f4-2117-40cd-aa1a-8f24df8487bf,guide,Cultural Guide | male | English,Phuntsho Dendup,Thimphu,17861065,,https://wa.me/97517861065,,guides.json
02303fd4-df91-4b5b-a306-81ce1adc0ef5,guide,Cultural Guide | male | English,Sangay Dorji,Thimphu,17886448,,https://wa.me/97517886448,,guides.json
03fcb660-75c1-4123-bfb4-99adbbc2060e,guide,Cultural Guide | male | English,Sangay Dorji,Thimphu,17893745,,https://wa.me/97517893745,,guides.json
09cd23cc-299c-47f3-b31e-a5b63424b459,guide,Cultural Guide | male | English,Sangay Dorji,Thimphu,17885473,,https://wa.me/97517885473,,guides.json
023227b3-bf56-4a50-93f7-458868df2f7e,guide,Cultural & Trekking | male | English,Sangay Nima,Thimphu,17353726,,https://wa.me/97517353726,,guides.json
071c2ee3-2f98-4ce6-9a30-3c629cd093c8,guide,Cultural Guide | female | English,Sonam Choden,Thimphu,77657766,,https://wa.me/97577657766,,guides.json
05289ce0-1be6-44bc-af58-ae7893c68aa4,guide,Cultural & Trekking | male | English,Sonam Dhendup,Thimphu,17607858,,https://wa.me/97517607858,,guides.json
01826a44-72ae-4ae2-9bfa-ed2782484e6f,guide,Cultural Guide | male | English,Sonam Gyeltshen,Thimphu,17470174,,https://wa.me/97517470174,,guides.json
087fb40f-9b8e-4dcf-93e7-661396a00bdd,guide,Cultural Guide | female | English,Sonam lhamo,Thimphu,17646612,,https://wa.me/97517646612,,guides.json
00233a9a-f238-4f42-a04d-4654b5b6d707,guide,Cultural Guide | male | English,Sonam Tobgay,Thimphu,16923282,,https://wa.me/97516923282,,guides.json
0313b98e-7d13-48d0-99d6-71409101f658,guide,Cultural Guide | male | English,Sonam Tshering,Thimphu,77263463,,https://wa.me/97577263463,,guides.json
035f8ddd-dfb4-4714-86d4-b65513e86f5b,guide,Cultural Guide | male | English,Sonam Tshering,Thimphu,17754795,,https://wa.me/97517754795,,guides.json
075cf62f-9b12-4564-9879-62d965b371b5,guide,Cultural Guide | male | English,Sonam wangyel,Thimphu,17634331,,https://wa.me/97517634331,,guides.json
0747d719-3982-4589-aa4c-04870c134fd7,guide,Cultural & Trekking | female | English,Tandin Choki,Thimphu,17252047,,https://wa.me/97517252047,,guides.json
085a1736-44cd-499b-9085-b8a794c20a00,guide,Cultural Guide | unknown | English,Tara Nidhi Dahal,Thimphu,17983440,,https://wa.me/97517983440,,guides.json
0655efa4-9f8a-4339-81ca-2e1088f68a6a,guide,Cultural Guide | male | English,Tashi Dendup,Thimphu,17360604,,https://wa.me/97517360604,,guides.json
050a1ce9-13ca-4411-9e60-10879b7ba5dc,guide,Cultural & Trekking | male | English,Tashi Dorji,Thimphu,17119644,,https://wa.me/97517119644,,guides.json
09090d93-5639-42c8-858c-f90f28d81ef2,guide,Cultural Guide | male | English,Tashi Dorji,Thimphu,17747001,,https://wa.me/97517747001,,guides.json
072c38c4-25e9-46da-836d-57ae579461ca,guide,Cultural & Trekking | male | English,Tashi Penjor,Thimphu,17677887,,https://wa.me/97517677887,,guides.json
099a7085-d85a-424d-a7e5-a0e2b3fcd30c,guide,Cultural & Trekking | male | English,Tashi Phuntsho,Thimphu,17610079,,https://wa.me/97517610079,,guides.json
091259a5-7e00-4acd-ba5c-7d2def30f1c1,guide,Cultural Guide | male | English,Tashi Tobgay,Thimphu,17536429,,https://wa.me/97517536429,,guides.json
009ae9da-cd56-4979-840a-ee8b0a414d44,guide,Cultural Guide | male | English,Tashi Wangchuk,Thimphu,77383925,,https://wa.me/97577383925,,guides.json
01774518-41aa-4347-9b81-fa2ecc425db8,guide,Cultural Guide | male | English,Tashi Wangdi,Thimphu,17637904,,https://wa.me/97517637904,,guides.json
04eff04f-f75b-4fde-bd85-b5adf013db5c,guide,Cultural Guide | male | English,Tashila,Thimphu,77833243,,https://wa.me/97577833243,,guides.json
0097c2b1-8fdc-40be-8e90-62549c591f0c,guide,Cultural Guide | male | English,Tenzin Gyeltshen,Thimphu,77728031,,https://wa.me/97577728031,,guides.json
0545f02e-00fa-4716-8702-edc0eb6ec5ce,guide,Cultural Guide | male | English,Thinley Phuntsho,Thimphu,17590779,,https://wa.me/97517590779,,guides.json
010e62b8-e45b-4309-9129-ac72efbe4463,guide,Cultural Guide | unknown | English,Thuji,Thimphu,17597272,,https://wa.me/97517597272,,guides.json
0285d28f-614e-4141-974e-03f28e2f7b51,guide,Cultural Guide | male | English,Tshering Penjor,Thimphu,17378889,,https://wa.me/97517378889,,guides.json
02e90733-c5ce-46c6-97df-627ce2ae190c,guide,Cultural Guide | male | English,Tshering Penjor,Thimphu,17933566,,https://wa.me/97517933566,,guides.json
08fe0207-07fb-4d92-9fce-267045ac26d5,guide,Cultural Guide | male | English,Tshering Penjor,Thimphu,17892181,,https://wa.me/97517892181,,guides.json
059a70e4-afc3-4ba1-a726-0311373a5f47,guide,Cultural Guide | male | English,Tshering Wangchuk,Thimphu,77404010,,https://wa.me/97577404010,,guides.json
000f5eb5-6f9c-4482-85cd-c53b255ef36f,guide,Cultural Guide | unknown | English,Tshewang Jatsho,Thimphu,17742321,,https://wa.me/97517742321,,guides.json
0790879d-1c92-4211-b7ca-6fc720cc6b2b,guide,Cultural Guide | male | English,Tshewang Tandin,Thimphu,17939673,,https://wa.me/97517939673,,guides.json
01b46bbc-6c8c-458b-93e9-2f3e1aa4b793,guide,Cultural Guide | male | English,Ugyen Chophel,Thimphu,17522387,,https://wa.me/97517522387,,guides.json
05e0695b-85cb-42a5-8563-66ca8c231506,guide,Cultural & Trekking | male | English,Ugyen Dorji,Thimphu,17114727,,https://wa.me/97517114727,,guides.json
057f1dde-ad9b-4874-ab97-1f4b23ca3c9b,guide,Cultural Guide | male | English,Ugyen Lhendup,Thimphu,17325958,,https://wa.me/97517325958,,guides.json
04db49bf-ac74-4b9b-83ae-ee30167e10df,guide,Cultural Guide | female | English,Ugyen Tshomo,Thimphu,17579672,,https://wa.me/97517579672,,guides.json
0359caec-bd28-4ada-b447-58537b234704,guide,Cultural Guide | unknown | English,Utam kumar Ghalley,Thimphu,17607897,,https://wa.me/97517607897,,guides.json
093f1ed3-3a8e-496b-a513-7dac6f8e1a3b,guide,Cultural Guide | male | English,Wangchuk,Thimphu,17803515,,https://wa.me/97517803515,,guides.json
09aad9bb-1d14-443d-9096-a05a3b149d53,guide,Cultural Guide | female | English,Yangchen Pem,Thimphu,17991370,,https://wa.me/97517991370,,guides.json
082aa932-cc89-4bc9-ad2b-61ecf5f27c7b,guide,Cultural & Trekking | unknown | English,Yeshey Saydee,Thimphu,17583838,,https://wa.me/97517583838,,guides.json
05c83cf0-1494-422d-afcc-dbff6eb03012,guide,Cultural & Trekking | male | English,Yeshi Dorji,Thimphu,77237448,,https://wa.me/97577237448,,guides.json
082b85d7-aed5-4f79-b3cb-df9fe568873c,guide,Cultural Guide | male | English,Yeshi Namgay,Thimphu,77332076,,https://wa.me/97577332076,,guides.json
057d410d-e849-44a2-9784-eca3c85df29e,guide,Cultural & Trekking | male | English,Yeshi Penjor,Thimphu,17614926,,https://wa.me/97517614926,,guides.json
04e0fc37-886c-4470-80c8-a8890adfd6b2,guide,Cultural & Trekking | male | English,Yeshi Wangdi,Thimphu,17544808,,https://wa.me/97517544808,,guides.json
030cf38d-70d9-468f-a1ea-f226b66a2ea0,guide,Cultural Guide | male | English,Yonten Wangchuk,Thimphu,17939236,,https://wa.me/97517939236,,guides.json
vehicle-1,vehicle,Hatchback / city taxi | chauffeur-included,"Alto, WagonR, i20, Eeco",Bhutan nationwide (operator hire; chauffeur included),,,,,drivers-and-vehicles.json
vehicle-2,vehicle,Compact SUV | chauffeur-included,"Hyundai Creta, Tucson, Santa Fe, Mahindra Scorpio, Bolero",Bhutan nationwide (operator hire; chauffeur included),,,,,drivers-and-vehicles.json
vehicle-8,vehicle,Coaster minibus | chauffeur-included,Toyota Coaster 4-cyl / 6-cyl,Bhutan nationwide (operator hire; chauffeur included),,,,,drivers-and-vehicles.json
vehicle-6,vehicle,Minivan | chauffeur-included,Toyota Hiace,Bhutan nationwide (operator hire; chauffeur included),,,,,drivers-and-vehicles.json
vehicle-7,vehicle,High-roof van | chauffeur-included,Toyota Hiace Highroof,Bhutan nationwide (operator hire; chauffeur included),,,,,drivers-and-vehicles.json
vehicle-9,vehicle,Pickup / utility | chauffeur-included,"Toyota Hilux, Isuzu D-Max",Bhutan nationwide (operator hire; chauffeur included),,,,,drivers-and-vehicles.json
vehicle-3,vehicle,MPV / family | chauffeur-included,"Toyota Innova / Innova Crysta, Ertiga, Hyundai H1",Bhutan nationwide (operator hire; chauffeur included),,,,,drivers-and-vehicles.json
vehicle-5,vehicle,Premium 4WD | chauffeur-included,Toyota Land Cruiser 200/300,Bhutan nationwide (operator hire; chauffeur included),,,,,drivers-and-vehicles.json
vehicle-4,vehicle,Luxury SUV | chauffeur-included,Toyota Land Cruiser Prado,Bhutan nationwide (operator hire; chauffeur included),,,,,drivers-and-vehicles.json
entry-crane-centre,attraction,entry-point | entry Nu 200,Black-Necked Crane Centre,Phobjikha,,,https://www.drukasia.com/bhutan/bhutan-monument-attractions-entrance-fees/,,entry-fees.json + images/entry-points
3e703a14-ea59-4549-87f4-beafc5249404,attraction,general | entry Nu 300,Buddha Dordenma Statue,Thimphu,,,https://www.drukasia.com/bhutan/bhutan-monument-attractions-entrance-fees/,https://res.cloudinary.com/dvivq8oji/image/upload/v1768424905/Buddha_Dordenma_otznqw.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774163417/activities/thimphu/buddha-dordenma-statue-1.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774163423/activities/thimphu/buddha-dordenma-statue-2.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774163429/activities/thimphu/buddha-dordenma-statue-3.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774163434/activities/thimphu/buddha-dordenma-statue-4.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774163439/activities/thimphu/buddha-dordenma-statue-5.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774163444/activities/thimphu/buddha-dordenma-statue-6.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774163448/activities/thimphu/buddha-dordenma-statue-7.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774163453/activities/thimphu/buddha-dordenma-statue-8.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774163458/activities/thimphu/buddha-dordenma-statue-9.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774163463/activities/thimphu/buddha-dordenma-statue-10.jpg | data/html-references/bhutan-ops-catalog/images/entry-points/buddha-dordenma.jpg,library_activities + entry-fees.json + images/entry-points
54f68fe2-c03f-4e3f-8054-ec948939534b,attraction,tour | no listed fee,Bumthang Brewery,Bumthang,,,,https://res.cloudinary.com/dvivq8oji/image/upload/v1774164289/activities/bumthang/bumthang-brewery-3.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774164294/activities/bumthang/bumthang-brewery-4.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774164300/activities/bumthang/bumthang-brewery-5.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774164304/activities/bumthang/bumthang-brewery-6.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774164309/activities/bumthang/bumthang-brewery-7.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774164315/activities/bumthang/bumthang-brewery-8.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774164320/activities/bumthang/bumthang-brewery-9.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774164326/activities/bumthang/bumthang-brewery-10.jpg,library_activities + entry-fees.json + images/entry-points
4822911c-6eed-451e-a544-a094dd31cfdb,attraction,temple | entry Nu 500,Changangkha Lhakhang,Thimphu,,,https://www.drukasia.com/bhutan/bhutan-monument-attractions-entrance-fees/,https://res.cloudinary.com/dvivq8oji/image/upload/v1774163779/activities/thimphu/changangkha-lhakhang-1.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774163785/activities/thimphu/changangkha-lhakhang-2.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774163791/activities/thimphu/changangkha-lhakhang-3.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774163796/activities/thimphu/changangkha-lhakhang-4.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774163802/activities/thimphu/changangkha-lhakhang-5.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774163806/activities/thimphu/changangkha-lhakhang-6.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774163814/activities/thimphu/changangkha-lhakhang-7.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774163819/activities/thimphu/changangkha-lhakhang-8.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774163823/activities/thimphu/changangkha-lhakhang-9.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774163828/activities/thimphu/changangkha-lhakhang-10.jpg | data/html-references/bhutan-ops-catalog/images/entry-points/changangkha.jpg,library_activities + entry-fees.json + images/entry-points
entry-changyul-park,attraction,entry-point | entry Nu 100,Changyul Park,Thimphu,,,https://www.drukasia.com/bhutan/bhutan-monument-attractions-entrance-fees/,,entry-fees.json + images/entry-points
ac9aa771-ac35-40b1-985a-638abaa6f6b3,attraction,viewpoint | no listed fee,Chele La Pass,Paro,,,,https://res.cloudinary.com/dvivq8oji/image/upload/v1774163263/activities/paro/chele-la-pass-1.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774163269/activities/paro/chele-la-pass-2.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774163275/activities/paro/chele-la-pass-3.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774163280/activities/paro/chele-la-pass-4.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774163286/activities/paro/chele-la-pass-5.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774163297/activities/paro/chele-la-pass-6.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774163302/activities/paro/chele-la-pass-7.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774163307/activities/paro/chele-la-pass-8.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774163313/activities/paro/chele-la-pass-9.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774163318/activities/paro/chele-la-pass-10.jpg,library_activities + entry-fees.json + images/entry-points
1e850372-cbdc-47db-b22c-4e713ff8e775,attraction,temple | entry Nu 500,Chhimi Lhakhang,Punakha,,,https://www.drukasia.com/bhutan/bhutan-monument-attractions-entrance-fees/,https://res.cloudinary.com/dvivq8oji/image/upload/v1774163970/activities/punakha/chhimi-lhakhang-1.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774163997/activities/punakha/chhimi-lhakhang-2.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774164003/activities/punakha/chhimi-lhakhang-3.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774164010/activities/punakha/chhimi-lhakhang-4.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774164020/activities/punakha/chhimi-lhakhang-5.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774164027/activities/punakha/chhimi-lhakhang-6.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774164032/activities/punakha/chhimi-lhakhang-7.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774164037/activities/punakha/chhimi-lhakhang-8.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774164042/activities/punakha/chhimi-lhakhang-9.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774164047/activities/punakha/chhimi-lhakhang-10.jpg | data/html-references/bhutan-ops-catalog/images/entry-points/chimi-lhakhang.jpg,library_activities + entry-fees.json + images/entry-points
entry-choki-art,attraction,entry-point | entry Nu 1000,Choki Traditional Art School,Thimphu,,,https://www.drukasia.com/bhutan/bhutan-monument-attractions-entrance-fees/,,entry-fees.json + images/entry-points
1e198e30-6e37-4c09-bfe9-26433a474e6a,attraction,viewpoint | no listed fee,Dochula Pass,Thimphu,,,,https://res.cloudinary.com/dvivq8oji/image/upload/v1774163594/activities/thimphu/dochula-pass-1.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774163602/activities/thimphu/dochula-pass-2.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774163608/activities/thimphu/dochula-pass-3.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774163616/activities/thimphu/dochula-pass-4.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774163627/activities/thimphu/dochula-pass-5.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774163633/activities/thimphu/dochula-pass-6.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774163638/activities/thimphu/dochula-pass-7.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774163643/activities/thimphu/dochula-pass-8.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774163647/activities/thimphu/dochula-pass-9.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774163652/activities/thimphu/dochula-pass-10.jpg,library_activities + entry-fees.json + images/entry-points
entry-dungtse,attraction,entry-point | entry Nu 500,Dungtse / Dumtse Lhakhang,Paro,,,https://www.drukasia.com/bhutan/bhutan-monument-attractions-entrance-fees/,,entry-fees.json + images/entry-points
7f4713d2-30f3-48e4-8bea-abc81e4bdf1e,attraction,general | no listed fee,Farmers Market,,,,,https://res.cloudinary.com/dvivq8oji/image/upload/v1773212172/Bumthang_by_Matt_Dutile8_coflap.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774164721/activities/thimphu/farmers-market-1.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774164727/activities/thimphu/farmers-market-2.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774164733/activities/thimphu/farmers-market-3.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774164745/activities/thimphu/farmers-market-4.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774164760/activities/thimphu/farmers-market-5.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774164772/activities/thimphu/farmers-market-6.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774164786/activities/thimphu/farmers-market-7.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774164791/activities/thimphu/farmers-market-8.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774164801/activities/thimphu/farmers-market-9.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774164835/activities/thimphu/farmers-market-10.jpg,library_activities + entry-fees.json + images/entry-points
entry-folk-heritage,attraction,entry-point | entry Nu 300,Folk Heritage Museum,Thimphu,,,https://www.drukasia.com/bhutan/bhutan-monument-attractions-entrance-fees/,,entry-fees.json + images/entry-points
entry-gelephu-entry,attraction,entry-point,Gelephu land entry,Border,,,https://www.drukasia.com/bhutan/bhutan-monument-attractions-entrance-fees/,,entry-fees.json + images/entry-points
entry-traditional-medicine,attraction,entry-point | entry Nu 500,Institute of Traditional Medicine,Thimphu,,,https://www.drukasia.com/bhutan/bhutan-monument-attractions-entrance-fees/,,entry-fees.json + images/entry-points
39f2dd9b-620b-46f3-ba21-6103b9f17a0a,attraction,temple | entry Nu 500,Jambay Lhakhang,Bumthang,,,https://www.drukasia.com/bhutan/bhutan-monument-attractions-entrance-fees/,https://res.cloudinary.com/dvivq8oji/image/upload/v1774164147/activities/bumthang/jambay-lhakhang-1.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774164161/activities/bumthang/jambay-lhakhang-2.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774164166/activities/bumthang/jambay-lhakhang-3.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774164173/activities/bumthang/jambay-lhakhang-4.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774164182/activities/bumthang/jambay-lhakhang-5.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774164201/activities/bumthang/jambay-lhakhang-6.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774164206/activities/bumthang/jambay-lhakhang-7.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774164212/activities/bumthang/jambay-lhakhang-8.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774164217/activities/bumthang/jambay-lhakhang-9.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774164222/activities/bumthang/jambay-lhakhang-10.jpg | data/html-references/bhutan-ops-catalog/images/entry-points/jambay-lhakhang.jpg,library_activities + entry-fees.json + images/entry-points
entry-khamsum,attraction,entry-point | entry Nu 100,Khamsum Yulley Namgyal Chorten,Punakha,,,https://www.drukasia.com/bhutan/bhutan-monument-attractions-entrance-fees/,,entry-fees.json + images/entry-points
82390aee-4c57-45af-a519-3f73609b67af,attraction,temple | no listed fee,Kurjey Lhakhang,Bumthang,,,,https://res.cloudinary.com/dvivq8oji/image/upload/v1774164058/activities/bumthang/kurjey-lhakhang-1.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774164064/activities/bumthang/kurjey-lhakhang-2.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774164072/activities/bumthang/kurjey-lhakhang-3.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774164081/activities/bumthang/kurjey-lhakhang-4.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774164088/activities/bumthang/kurjey-lhakhang-5.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774164093/activities/bumthang/kurjey-lhakhang-6.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774164098/activities/bumthang/kurjey-lhakhang-7.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774164104/activities/bumthang/kurjey-lhakhang-8.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774164109/activities/bumthang/kurjey-lhakhang-9.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774164115/activities/bumthang/kurjey-lhakhang-10.jpg,library_activities + entry-fees.json + images/entry-points
500de0eb-3c36-4863-9eac-cb27b70df347,attraction,temple | entry Nu 500,Kyichu Lhakhang,Paro,,,https://www.drukasia.com/bhutan/bhutan-monument-attractions-entrance-fees/,https://res.cloudinary.com/dvivq8oji/image/upload/v1774163213/activities/paro/kyichu-lhakhang-1.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774163219/activities/paro/kyichu-lhakhang-2.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774163226/activities/paro/kyichu-lhakhang-3.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774163236/activities/paro/kyichu-lhakhang-4.jpg | https://res.cloudinary.com/dvivq8oji/image/upload/v1774163247/activities/paro/kyichu-lhakhang-5.jpg | data/html-references/bhutan-ops-catalog/images/entry-points/kyichu.jpg,library_activities + entry-fees.json + images/entry-points
entry-lhuentse-dzong,attraction,entry-point | entry Nu 500,Lhuentse Dzong,Lhuentse,,,https://www.drukasia.com/bhutan/bhutan-monument-attractions-entrance-fees/,,entry-fees.json + images/entry-points
